date,pm10,pm2_5,carbon_monoxide,nitrogen_dioxide,sulphur_dioxide,temperature_2m,dew_point_2m,surface_pressure,wind_speed_10m,wind_direction_10m,precipitation,cloud_cover,relative_humidity_2m,pm2_5_lag1,pm2_5_lag2,pm2_5_lag3,pm10_lag1,pm10_lag2,pm10_lag3,PM25_roll7,PM25_roll30,PM10_roll7,month,day_of_week,is_weekend,day_of_year,season,pm2_5_change,pm10_change
2025-01-15,61.24166666666666,55.608333333333334,1064.6666666666667,37.358333333333334,21.054166666666667,-1.647276071596405,-1.0735735004714098,1.4155521759308174,-0.9633305688557439,-1.2105498889073503,-0.17890919823372994,-0.8882547809947703,-0.6177210917885415,55.854166666666664,53.12083333333333,41.62083333333333,57.770833333333336,53.9375,41.75416666666667,47.26428571428572,43.93722222222222,48.723214285714285,1,2,0,15,1,-0.24583333333333002,3.4708333333333243
2025-01-16,78.475,69.30000000000001,1367.6666666666667,45.829166666666666,34.1375,-1.7861174877511146,-1.0316200178647232,1.5714527260453388,-1.2280774883593968,-1.2994990965946038,-0.17890919823372994,-0.9301848268954304,-0.5216868106299168,55.608333333333334,55.854166666666664,53.12083333333333,61.24166666666666,57.770833333333336,53.9375,52.33154761904762,45.522395833333334,55.00119047619047,1,3,0,16,1,13.691666666666677,17.233333333333334
2025-01-17,42.329166666666666,37.275000000000006,769.4583333333334,22.529166666666665,17.275,-1.6558201587443875,-1.7246697565102407,1.4136738560499296,0.41839621102998953,-2.3368547914407554,-0.17890919823372994,-0.9212905747346845,-1.4032322633167793,69.30000000000001,55.608333333333334,55.854166666666664,78.475,61.24166666666666,57.770833333333336,51.1297619047619,45.037254901960786,54.425595238095234,1,4,0,17,1,-32.025000000000006,-36.14583333333333
2025-01-18,45.75,43.68333333333333,782.7916666666666,19.833333333333332,17.950000000000003,-1.5554271347555981,-1.814570076381711,0.9390850328096861,0.3276258386287368,-2.101774742553014,-0.17890919823372994,-0.819641978611872,-1.6494740098773555,37.275000000000006,69.30000000000001,55.608333333333334,42.329166666666666,78.475,61.24166666666666,50.92321428571428,44.96203703703704,54.46547619047619,1,5,1,18,1,6.408333333333324,3.4208333333333343
2025-01-19,47.62916666666667,46.44583333333333,1000.9166666666666,25.979166666666668,19.4125,-1.5415429931401272,-1.9164571055693775,0.9365806063018245,-0.8523890025875459,-1.9706613000529716,-0.17890919823372994,-0.9390790790561765,-1.7381210386391628,43.68333333333333,37.275000000000006,69.30000000000001,45.75,42.329166666666666,78.475,51.612500000000004,45.040131578947374,55.3047619047619,1,6,1,19,1,2.762500000000003,1.87916666666667
2025-01-20,57.62916666666667,56.425,1320.125,29.395833333333332,24.237499999999997,-1.4080416314529063,-1.5290684544868596,0.9271890068973344,-0.5208250033996377,-1.4490954913413483,-0.17890919823372994,-0.9390790790561765,-1.4007698458511737,46.44583333333333,43.68333333333333,37.275000000000006,47.62916666666667,45.75,42.329166666666666,52.084523809523816,45.609375,55.83214285714286,1,0,0,20,1,9.979166666666664,10.0
2025-01-21,53.025000000000006,49.11666666666667,1226.2083333333333,27.354166666666668,24.329166666666666,-1.5757193417320554,-1.1215203377361938,0.8069765345198685,-0.9129025841883813,-1.0892555147883682,-0.17890919823372994,-0.9314554343469655,-0.7433043825344353,56.425,46.44583333333333,43.68333333333333,57.62916666666667,47.62916666666667,45.75,51.12202380952381,45.77638888888889,55.15416666666666,1,1,0,21,1,-7.30833333333333,-4.604166666666664
2025-01-22,41.12916666666667,30.966666666666665,728.875,27.658333333333335,17.637500000000003,-1.3418249560560451,-0.6872745502358186,0.7349742724187837,-0.7805291244365546,0.2911899811371901,-0.17890919823372994,-0.819641978611872,-0.17202353051389832,49.11666666666667,56.425,46.44583333333333,53.025000000000006,57.62916666666667,47.62916666666667,47.60178571428572,45.103219696969695,52.28095238095238,1,2,0,22,1,-18.150000000000002,-11.895833333333336
2025-01-23,38.175,31.825000000000003,657.25,30.104166666666668,15.100000000000001,-1.3439609778430406,-1.8663308666107394,1.1425696865736317,-0.604031178100786,-1.7835214085551134,-0.17890919823372994,-0.9339966492500359,-1.5879135732372116,30.966666666666665,49.11666666666667,56.425,41.12916666666667,53.025000000000006,57.62916666666667,42.24821428571429,44.52590579710145,46.523809523809526,1,3,0,23,1,0.8583333333333378,-2.954166666666673
2025-01-24,19.645833333333332,16.204166666666666,640.8333333333334,17.012500000000003,11.55,-1.370661250180485,-2.3114736625803833,1.1031249690747837,0.2847620516614784,-2.4431317668592922,-0.17890919823372994,-0.9390790790561765,-2.2379917841571326,31.825000000000003,30.966666666666665,49.11666666666667,38.175,41.12916666666667,53.025000000000006,39.238095238095234,43.34583333333333,43.28333333333334,1,4,0,24,1,-15.620833333333337,-18.529166666666665
2025-01-25,26.008333333333333,22.575000000000003,1166.7083333333333,29.991666666666667,17.345833333333335,-1.3941574898374351,-2.1540118901994445,0.9948085226096697,-0.5775564861504205,-1.5218721158127375,-0.17890919823372994,-0.9390790790561765,-2.0754722314271525,16.204166666666666,31.825000000000003,30.966666666666665,19.645833333333332,38.175,41.12916666666667,36.22261904761905,42.515,40.46309523809524,1,5,1,25,1,6.370833333333337,6.362500000000001
2025-01-26,39.075,34.09583333333333,967.8333333333334,46.458333333333336,27.608333333333334,-1.5992155813890057,-1.5606697790477402,0.8238814134479437,-1.0389725458567873,-1.040160172883066,-0.17890919823372994,-0.9390790790561765,-1.3342845742798182,22.575000000000003,16.204166666666666,31.825000000000003,26.008333333333333,19.645833333333332,38.175,34.45833333333333,42.19118589743589,39.24107142857143,1,6,1,26,1,11.520833333333329,13.06666666666667
2025-01-27,44.62083333333333,38.50833333333333,970.5833333333334,46.962500000000006,28.033333333333335,-1.5394069713531318,-0.7679124129084101,0.5408812180593282,-1.1990813971756633,-0.039192790272608906,-0.17890919823372994,-0.9390790790561765,-0.004579142852706806,34.09583333333333,22.575000000000003,16.204166666666666,39.075,26.008333333333333,19.645833333333332,31.898809523809522,42.054783950617285,37.382738095238096,1,0,0,27,1,4.412500000000001,5.545833333333327
2025-01-28,33.583333333333336,31.016666666666666,803.0,42.391666666666666,25.516666666666666,-1.5394069713531318,-0.3380254287957426,0.3674496823897235,-1.1045289259243587,1.0183786335933733,-0.17890919823372994,-0.3177520352554863,0.7267588444322048,38.50833333333333,34.09583333333333,22.575000000000003,44.62083333333333,39.075,26.008333333333333,29.313095238095237,41.66056547619048,34.605357142857144,1,1,0,28,1,-7.491666666666667,-11.037499999999994
2025-01-29,40.12083333333333,22.116666666666667,543.3333333333334,24.341666666666665,12.879166666666668,-1.1260867555694967,0.06134993160297113,0.49204490115595595,-0.5056966079994287,0.9600418155647196,-0.17890919823372994,-0.7370524942620871,1.034561027632925,31.016666666666666,38.50833333333333,34.09583333333333,33.583333333333336,44.62083333333333,39.075,28.048809523809524,40.98663793103448,34.461309523809526,1,2,0,29,1,-8.899999999999999,6.537499999999994
2025-01-30,74.84166666666667,33.325,591.0833333333334,22.166666666666668,14.408333333333335,-1.1260867555694967,-0.9733210225541334,0.4870360481402496,-0.590163482317261,-0.2032289914620896,-0.17890919823372994,-0.9085845002193328,-0.6743566934974737,22.116666666666667,31.016666666666666,38.50833333333333,40.12083333333333,33.583333333333336,44.62083333333333,28.263095238095236,40.73125,39.69940476190476,1,3,0,30,1,11.208333333333336,34.72083333333334
2025-01-31,91.17500000000001,34.170833333333334,429.1666666666667,18.387500000000003,14.916666666666666,-1.650480104276899,-2.301121504534578,0.3286310715178324,0.3351900363288407,1.1899235341330765,-0.17890919823372994,-0.9390790790561765,-2.008986959855797,33.325,22.116666666666667,31.016666666666666,74.84166666666667,40.12083333333333,33.583333333333336,30.829761904761906,40.619305555555556,49.917857142857144,1,4,0,31,1,0.8458333333333314,16.333333333333343
2025-02-01,102.58333333333333,43.708333333333336,666.75,35.99583333333333,17.708333333333332,-1.8010696402600832,-1.5356066595684208,0.6066224138907587,-0.8902099910880679,0.46851080425398756,-0.17890919823372994,-0.9390790790561765,-1.1274415071689343,34.170833333333334,33.325,22.116666666666667,91.17500000000001,74.84166666666667,40.12083333333333,33.84880952380952,40.365,60.857142857142854,2,5,1,32,1,9.537500000000001,11.408333333333317
2025-02-02,30.962500000000002,24.616666666666667,678.0416666666666,25.1,13.041666666666666,-1.296968498529139,-2.1747162062910563,0.8670827707085843,-0.39349434211454704,-2.4119417849429823,-0.17890919823372994,-0.9390790790561765,-2.141957502998508,43.708333333333336,34.170833333333334,33.325,102.58333333333333,91.17500000000001,74.84166666666667,32.494642857142864,38.965277777777786,59.698214285714286,2,6,1,33,1,-19.09166666666667,-71.62083333333332
2025-02-03,35.42916666666667,27.35,648.4166666666666,15.295833333333333,17.904166666666665,-1.327940814440574,-1.8129355251113204,0.7356003790457235,-0.23716758964572354,-0.825295853015155,-0.17890919823372994,-0.9314554343469655,-1.7479707085015863,24.616666666666667,43.708333333333336,34.170833333333334,30.962500000000002,102.58333333333333,91.17500000000001,30.90059523809524,38.15430555555555,58.38511904761905,2,0,0,34,1,2.7333333333333343,4.466666666666665
2025-02-04,34.520833333333336,18.3125,481.5833333333333,16.379166666666666,11.024999999999999,-1.2959004876356413,-1.053958885226725,0.9359544996748504,-0.07831943794353152,0.8485665098267984,-0.17890919823372994,-0.8412423052879697,-0.7999399842433677,27.35,24.616666666666667,43.708333333333336,35.42916666666667,30.962500000000002,102.58333333333333,29.08571428571429,37.42402777777777,58.51904761904762,2,1,0,35,1,-9.037500000000001,-0.9083333333333314
2025-02-05,37.583333333333336,22.370833333333334,731.8333333333334,29.345833333333335,16.950000000000003,-1.461442176127795,-1.5072744375483214,1.0129656147916928,-0.784311223286607,-0.07500351025059424,-0.17890919823372994,-0.9390790790561765,-1.149603264359386,18.3125,27.35,24.616666666666667,34.520833333333336,35.42916666666667,30.962500000000002,29.122023809523814,37.13375,58.156547619047615,2,2,0,36,1,4.058333333333334,3.0625
2025-02-06,31.716666666666665,24.441666666666666,746.4583333333334,34.00416666666667,14.679166666666667,-1.2136636488363135,-2.2019587274642287,1.0962377961781555,-0.2850741750797174,-1.6333474215506594,-0.17890919823372994,-0.2593040924848692,-1.999137289993374,22.370833333333334,18.3125,27.35,37.583333333333336,34.520833333333336,35.42916666666667,27.852976190476195,37.21763888888889,51.99583333333334,2,3,0,37,1,2.070833333333333,-5.866666666666671
2025-02-07,25.275,18.008333333333333,563.375,21.116666666666667,12.037500000000001,-0.7843232696502129,-2.6787028479947534,1.0924811564163457,0.04522912449150661,-2.0948436354605007,-0.17890919823372994,0.534825564724602,-2.639365831050872,24.441666666666666,22.370833333333334,18.3125,31.716666666666665,37.583333333333336,34.520833333333336,25.54404761904762,36.89027777777778,42.58154761904762,2,4,0,38,1,-6.433333333333334,-6.441666666666666
2025-02-08,37.537499999999994,29.712500000000002,801.9583333333334,27.279166666666665,18.379166666666666,-0.9979254483497652,-2.0869952881134397,0.8082287477737823,-0.5498210945833706,-1.0257203664403298,-0.17890919823372994,1.0379861155325225,-2.129645415670479,18.008333333333333,24.441666666666666,22.370833333333334,25.275,31.716666666666665,37.583333333333336,23.544642857142858,36.753055555555555,33.28928571428572,2,5,1,39,1,11.70416666666667,12.262499999999996
2025-02-09,38.233333333333334,35.71666666666667,864.3333333333334,35.0,24.083333333333332,-1.2115276270493183,-1.5187162964410537,0.6141356934143267,-0.8851671926213318,-0.226332681770467,-0.17890919823372994,-0.24405680306644734,-1.4155443506448084,29.712500000000002,18.008333333333333,24.441666666666666,37.537499999999994,25.275,31.716666666666665,25.130357142857143,36.42069444444444,34.32797619047619,2,6,1,40,1,6.004166666666666,0.69583333333334
2025-02-10,28.829166666666666,26.229166666666668,551.5416666666666,23.858333333333334,16.095833333333335,-1.1186106793150128,-0.18219820768519396,0.6786246759918434,-0.3518912547639732,0.9317397949369576,-0.17890919823372994,-0.02170049904779549,0.4879043502684457,35.71666666666667,29.712500000000002,18.008333333333333,38.233333333333334,37.537499999999994,25.275,24.970238095238095,35.79069444444444,33.38511904761905,2,0,0,41,1,-9.4875,-9.404166666666669
2025-02-11,79.67916666666666,29.516666666666666,447.9166666666667,18.0375,12.541666666666666,-0.7255826705078358,0.12945623453590308,0.7330959525378618,0.03010072909129764,0.8826444530316551,-0.17890919823372994,-0.14240820694363507,0.7661575238818965,26.229166666666668,35.71666666666667,29.712500000000002,28.829166666666666,38.233333333333334,37.537499999999994,26.570833333333333,35.38722222222223,39.83630952380952,2,1,0,42,1,3.287499999999998,50.849999999999994
2025-02-12,114.40416666666667,50.795833333333334,853.2083333333334,34.93333333333333,22.658333333333335,-0.6625700277914686,-0.4649755774627283,0.979781963562465,-1.00871575505637,-0.3851705526405627,-0.17890919823372994,-0.9390790790561765,-0.25082088941328284,29.516666666666666,26.229166666666668,35.71666666666667,79.67916666666666,28.829166666666666,38.233333333333334,30.63154761904762,35.30972222222223,50.81071428571429,2,2,0,43,1,21.27916666666667,34.72500000000001
2025-02-13,85.99583333333334,49.954166666666666,989.7083333333334,42.07083333333333,29.358333333333334,-0.6914063219159083,-0.8632612370145152,0.9948085226096697,-1.149914112124985,-1.0563327560989302,-0.17890919823372994,-0.9390790790561765,-0.8959742654019923,50.795833333333334,29.516666666666666,26.229166666666668,114.40416666666667,79.67916666666666,28.829166666666666,34.27619047619048,35.113055555555555,58.56488095238095,2,3,0,44,1,-0.8416666666666686,-28.40833333333333
2025-02-14,57.599999999999994,27.4625,428.8333333333333,22.549999999999997,12.7,-0.47780414321635534,-0.11409190475226177,0.6992861946817113,0.006147436374300732,0.890153152381878,-0.17890919823372994,-0.27328077445175597,0.133316235221216,49.954166666666666,50.795833333333334,29.516666666666666,85.99583333333334,114.40416666666667,79.67916666666666,35.62678571428572,34.17486111111111,63.18273809523809,2,4,0,45,1,-22.491666666666667,-28.395833333333343
2025-02-15,67.01666666666667,29.412499999999998,359.7083333333333,16.983333333333334,11.008333333333333,-0.2834261605997636,0.1022137133627304,0.31548283235156677,0.7323104155843205,0.7307376892540729,-0.17890919823372994,-0.39271787489606036,0.22935051637984072,27.4625,49.954166666666666,50.795833333333334,57.599999999999994,85.99583333333334,114.40416666666667,35.58392857142857,32.84527777777778,67.39404761904761,2,5,1,46,1,1.9499999999999993,9.416666666666671
2025-02-16,57.375,24.620833333333334,424.6666666666667,17.275,10.566666666666666,-0.2780861061322742,0.10820706802082808,0.29544742028863874,0.033882827941350155,0.75384137956245,-0.17890919823372994,-0.7586528209381846,0.28106128315756174,29.412499999999998,27.4625,49.954166666666666,67.01666666666667,57.599999999999994,85.99583333333334,33.99880952380953,32.42347222222222,70.12857142857142,2,6,1,47,1,-4.791666666666664,-9.641666666666666
2025-02-17,50.849999999999994,27.395833333333332,774.4583333333334,28.320833333333336,17.370833333333334,-0.1584688860605243,-0.16367329328743632,0.621022866310955,-0.9381165765220625,-0.2869798688299581,-0.17890919823372994,0.21590309438927832,-0.15478660825465815,24.620833333333334,29.412499999999998,27.4625,57.375,67.01666666666667,57.599999999999994,34.16547619047619,31.880555555555553,73.27440476190476,2,0,0,48,1,2.7749999999999986,-6.525000000000006
2025-02-18,50.9375,22.308333333333334,603.6666666666666,24.245833333333334,12.5,-0.12749657014908916,-0.10482944755338307,0.7155649669828296,-0.421229733681597,0.917877580751931,-0.17890919823372994,0.32009290541516083,-0.11046309387375443,27.395833333333332,24.620833333333334,29.412499999999998,50.849999999999994,57.375,67.01666666666667,33.135714285714286,31.075972222222223,69.16845238095239,2,1,0,49,1,-5.087499999999999,0.08750000000000568
2025-02-19,49.00416666666667,18.708333333333332,343.0,13.425,9.220833333333333,-0.08798016708967236,-0.01710852937576685,0.40438997338070976,1.1672517833403222,0.7850313614787596,-0.17890919823372994,0.06597141510813023,-0.10307584147693714,22.308333333333334,27.395833333333332,24.620833333333334,50.9375,50.849999999999994,57.375,28.55178571428571,29.81875,59.82559523809523,2,2,0,50,1,-3.6000000000000014,-1.93333333333333
2025-02-20,120.53750000000001,35.96666666666667,641.4166666666666,24.379166666666666,16.916666666666668,0.010276835112121642,-0.853453929392173,0.4438346908795919,-0.6935408508853542,0.6059777615888342,-0.17890919823372994,-0.9365378641531062,-0.9575347020421366,18.708333333333332,22.308333333333334,27.395833333333332,49.00416666666667,50.9375,50.849999999999994,26.553571428571427,29.38041666666667,64.76011904761904,2,3,0,51,1,17.258333333333336,71.53333333333333
2025-02-21,128.27499999999998,48.150000000000006,1043.125,35.71666666666667,24.166666666666668,-0.28556218238675807,-0.7232346781844068,0.9065274882074665,-1.427268027795479,8.348325163304529e-05,-0.17890919823372994,0.8537480350599255,-0.9747716243013769,35.96666666666667,18.708333333333332,22.308333333333334,120.53750000000001,49.00416666666667,50.9375,29.508928571428573,29.953194444444442,74.85654761904763,2,4,0,52,1,12.183333333333337,7.737499999999969
2025-02-22,55.108333333333334,36.55416666666667,883.4583333333334,35.125,26.195833333333333,-0.5461568404002127,-0.9259190357128126,1.080585130503994,-0.9166846830384335,-1.0898331070460776,-0.17890919823372994,-0.8907959958978408,-1.1151294198409052,48.150000000000006,35.96666666666667,18.708333333333332,128.27499999999998,120.53750000000001,49.00416666666667,30.52916666666667,30.110833333333336,73.15535714285714,2,5,1,53,1,-11.595833333333339,-73.16666666666664
2025-02-23,42.69166666666667,30.299999999999997,655.4583333333334,31.158333333333335,20.816666666666666,-0.7373307903363123,0.11093132013814568,1.0060784418950475,-0.9746768654059,0.9750592142651655,-0.17890919823372994,0.3251753352213016,0.6972098348449357,36.55416666666667,48.150000000000006,35.96666666666667,55.108333333333334,128.27499999999998,120.53750000000001,31.34047619047619,30.580694444444443,71.0577380952381,2,6,1,54,1,-6.25416666666667,-12.416666666666664
2025-02-24,47.979166666666664,22.808333333333334,627.9166666666666,34.075,24.279166666666665,-0.640141799028015,0.2711173446364022,0.9791558569355252,-1.090661230140834,0.4182602778332664,-0.17890919823372994,1.5398760588889087,0.9803878433895978,30.299999999999997,36.55416666666667,48.150000000000006,42.69166666666667,55.108333333333334,128.27499999999998,30.68511904761905,30.588472222222222,70.64761904761905,2,0,0,55,1,-7.491666666666664,5.287499999999994
2025-02-25,79.82916666666667,34.00833333333333,881.5833333333334,47.02916666666667,33.329166666666666,-0.41051945692599645,-0.0982912424718215,1.011087294910771,-1.4171824308620062,0.5447529822716335,-0.17890919823372994,2.0455778245998997,0.1677900797396964,22.808333333333334,30.299999999999997,36.55416666666667,47.979166666666664,42.69166666666667,55.108333333333334,32.35654761904762,30.58555555555556,74.77499999999999,2,1,0,56,1,11.2,31.85
2025-02-26,51.52916666666667,21.833333333333332,555.75,37.77916666666667,21.525,-0.4318796747959514,0.040100765087896124,1.0060784418950475,-1.073011435507257,1.0322408477784,-0.17890919823372994,2.0748017959852083,0.39679490404103224,34.00833333333333,22.808333333333334,30.299999999999997,79.82916666666667,47.979166666666664,42.69166666666667,32.802976190476194,30.029722222222226,75.13571428571429,2,2,0,57,1,-12.175,-28.299999999999997
2025-02-27,28.075000000000003,16.570833333333333,365.6666666666667,23.658333333333335,14.870833333333334,-0.5963533523946075,0.3375890962989439,0.6698591832142932,-0.22329989386219856,0.8202644891990357,-0.17890919823372994,1.9680707700562552,1.0099368529768669,21.833333333333332,34.00833333333333,22.808333333333334,51.52916666666667,79.82916666666667,47.979166666666664,30.032142857142855,29.548194444444444,61.92678571428571,2,3,0,58,1,-5.262499999999999,-23.454166666666666
2025-02-28,59.40833333333333,28.020833333333332,299.5416666666667,12.95,10.55,-0.40517940245850703,0.2667585412486948,0.3186133654863854,1.391656315110086,0.5557272351681126,-0.17890919823372994,1.7330083915222518,0.6750480776544839,16.570833333333333,21.833333333333332,34.00833333333333,28.075000000000003,51.52916666666667,79.82916666666667,27.15654761904762,29.744999999999997,52.08869047619048,2,4,0,59,1,11.45,31.33333333333333
2025-03-01,56.579166666666666,29.229166666666668,427.3333333333333,17.608333333333334,14.025,-0.4703280669618714,0.1305459353828304,0.4400780511177993,0.1523885919096518,0.6839527163796084,-0.17890919823372994,-0.4524364251182126,0.46574259307799387,28.020833333333332,16.570833333333333,21.833333333333332,59.40833333333333,28.075000000000003,51.52916666666667,26.110119047619044,29.608472222222225,52.29880952380952,3,5,1,60,2,1.2083333333333357,-2.8291666666666657
2025-03-02,43.05,27.391666666666666,608.1666666666666,22.079166666666666,16.720833333333335,-0.8099555310941596,-0.11845070813996965,0.4782705553627164,-0.5536031934334236,0.3275782933728847,-0.17890919823372994,-0.7294288495528761,0.3549338071257346,29.229166666666668,28.020833333333332,16.570833333333333,56.579166666666666,59.40833333333333,28.075000000000003,25.69464285714286,29.3825,52.35,3,6,1,61,2,-1.8375000000000021,-13.529166666666669
2025-03-03,74.975,27.916666666666668,363.625,14.929166666666667,11.620833333333334,-0.4233355876479698,0.13599443961746513,0.50206260718742,0.5205128799813982,0.8439457717651224,-0.17890919823372994,-0.8285362307726182,0.5100661074588976,27.391666666666666,29.229166666666668,28.020833333333332,43.05,56.579166666666666,59.40833333333333,26.42440476190476,28.856111111111108,56.20654761904762,3,0,0,62,2,0.5250000000000021,31.924999999999997
2025-03-04,102.9625,36.358333333333334,582.5416666666666,25.941666666666666,14.058333333333334,-0.4169275222869836,-1.9584105881760636,1.1106382485983861,-0.7263190409191401,-0.5341893551295979,-0.17890919823372994,-0.8869841735432352,-1.8784788341786915,27.916666666666668,27.391666666666666,29.229166666666668,74.975,43.05,56.579166666666666,26.760119047619046,29.2475,59.51130952380952,3,1,0,63,2,8.441666666666666,27.98750000000001
2025-03-05,36.375,21.120833333333334,600.0416666666666,23.487499999999997,15.237499999999999,-0.7042224526378809,-2.465666332420542,1.2872003174027753,-0.5977276800173654,-1.0343842503059715,-0.17890919823372994,-0.9276436119923601,-2.3537254050406036,36.358333333333334,27.916666666666668,27.391666666666666,102.9625,74.975,43.05,26.658333333333335,29.039861111111115,57.346428571428575,3,2,0,64,2,-15.2375,-66.5875
2025-03-06,33.46666666666667,20.362499999999997,547.4583333333334,25.054166666666664,17.137500000000003,-0.27915411702577186,-0.44100215883033594,0.7744189899176317,-0.40105853981465156,1.0074043806968938,-0.17890919823372994,-0.9390790790561765,-0.34685517057190757,21.120833333333334,36.358333333333334,27.916666666666668,36.375,102.9625,74.975,27.2,29.108194444444447,58.116666666666674,3,3,0,65,2,-0.7583333333333364,-2.9083333333333314
2025-03-07,46.30416666666667,22.666666666666668,753.875,25.475,16.229166666666668,0.06688141246750347,-0.2998858991533007,0.33677045766840863,-0.851128302970862,0.04109253354900292,-0.17890919823372994,-0.9365378641531062,-0.48228813118022434,20.362499999999997,21.120833333333334,36.358333333333334,33.46666666666667,36.375,102.9625,26.43511904761905,29.118055555555554,56.24464285714286,3,4,0,66,2,2.3041666666666707,12.837499999999999
