carbon_monoxide,nitrogen_dioxide,sulphur_dioxide,temperature_2m,dew_point_2m,surface_pressure,wind_speed_10m,wind_direction_10m,precipitation,cloud_cover,relative_humidity_2m,aqicn_AQI_high_missing,aqicn_PM2.5_high_missing,aqicn_PM10_high_missing,aqicn_NO2_high_missing,aqicn_CO_high_missing,aqicn_SO2_high_missing,aqicn_O3_high_missing,PM25_lag1,PM10_lag1,AQI_lag1,PM25_lag2,PM10_lag2,AQI_lag2,PM25_lag3,PM10_lag3,AQI_lag3,AQI_roll7,AQI_roll30,PM25_roll7,PM10_roll7,month,day_of_week,is_weekend,day_of_year,season,AQI_change,PM25_change,PM10_change
-0.4245053992952614,-0.0032209627968920224,0.003301371165684535,-0.0560663250514433,-0.04338784626552007,-0.08073526723044264,-0.019120142119270916,-0.04086927209581681,0.01470877851758726,-0.0047007301875535545,-0.02306227888379781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0540703184264055,0.2534076322828024,0.0,0.05747958319527667,0.008827082770211396,0.0,-0.03880744729723164,-0.09863976989473551,0.0,0.0,0.0,0.010361936432973704,-0.037361236299786986,-0.008142950875417705,0.001879361697605069,0.0,0.0021836229733054324,-0.017816742488316755,0.0,-9.0000715977805,-0.36722108398165
-0.30593696730477504,-0.007036752700805441,-0.24074994972773997,-0.07145845140729636,-0.15164783341544005,-0.05238682883126421,0.06986027036394406,-0.03791724273136664,0.025108720234462516,-0.0025962066650388393,-0.00034524781363336795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6414894642148694,-0.056865771157400956,0.0,-0.011923574720109948,-0.02172891684940887,0.0,0.11828981127057807,0.001812305450439311,0.0,0.0,0.0,0.03853306089128746,-0.052378817967006545,-0.011351063592093829,-0.003276397841316075,0.0,-0.005263273375376036,-0.007945443562099237,0.0,6.180313636234829,0.382301316942488
-0.5305772863115583,-0.010466745921543412,-0.35525388513292583,-0.03757935115269362,-0.1386946998323721,0.004132273537771981,0.06466478892735163,-0.03897269385201569,0.02415814876556485,-0.005284107753208137,-0.023014264787946864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.342553644861495,0.44457452092851873,0.0,-0.04470845358712288,-0.012465781484331322,0.0,0.4504361282076155,-0.029208882876803597,0.0,0.0,0.0,0.06489936215537005,-0.004620394025530875,-0.011199827194214862,0.011153564453124685,0.0,-0.010263985225132086,-0.007945480346680713,0.0,7.724767770767211,0.17238245282854386
-0.6541660806110917,-0.031304490906851355,1.5766674177987237,-0.008932930401393742,-0.12313813686370752,0.0501985679353995,0.06896998132978258,0.16957973275865942,0.02775860105242042,-0.003685285023279964,0.021194643974304483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.786758871078492,0.7824123873029437,0.0,0.07733159814562082,0.06310845034462988,0.0,0.12729181153433597,0.017372212409971714,0.0,0.0,0.0,0.020819768224444552,-0.043088841438293404,-0.013952538626534608,-0.012077938488551558,0.0,-0.004399060521807385,-0.007945619310651455,0.0,7.563281745229448,0.617555168015616
-0.5577071475982667,-0.05398258958544032,-1.4352041111673635,0.04142913000924331,-0.051816143989563405,0.051262113026210344,0.05990240846361518,-0.00733352150235841,0.017262909752982076,-0.003232606479099636,0.05060781172343606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.360467396123068,0.7987214330264507,0.0,0.16140047413962272,-0.2568791569982261,0.0,0.1609027280126296,-0.13886799982615905,0.0,0.0,0.0,-0.017752027170999187,-0.005973275729587867,-0.010421972274779938,-0.00796647480555939,0.0,-0.006390788214547273,-0.017786803245544696,0.0,-10.368814470086777,-0.9738651078087942
-0.3009106942585539,-0.046061645235333515,-0.728789790698461,0.0611652306147979,0.029235335418156132,0.0705781166894095,0.03768248421805279,0.11170966897691947,0.019740033149719442,-0.004335763795035926,0.0032127564294006966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6479777976444794,0.40933045591626843,0.0,0.21470037426267424,0.07661257471357098,0.0,0.12830482823508152,-0.09586359909602546,0.0,0.0,0.0,-0.009099188532148972,-0.04162548439843304,-0.009626280239650445,0.008742935998099912,0.0,-0.0072272586822507935,-0.017876764706202204,0.0,-10.737262770448412,-0.5223509155000963
-0.33141522816249314,-0.02634762287139861,-0.6605209289278299,0.007671107564653771,0.03452379976000129,0.07719449247632758,0.020284712655203867,-0.0023012202126630704,0.02502586773463657,-0.002408161844526191,-0.006652632440840023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.4315132747377675,-0.03883024215698251,0.0,-0.0030646385465344294,-0.0440557561601914,0.0,0.08381689957210016,-0.09475471360342855,0.0,0.0,0.0,0.05537524972643177,-0.007969130107334419,-0.002026578358241541,0.0008853285653252893,0.0,-0.0018160990306316396,-0.007945258276802798,0.0,-0.7947047322137014,0.21716370786939315
-0.312338356971741,-0.00991308825356642,-0.5187433896745949,-0.017384832927158454,-0.04542841775076743,0.08059045791625989,0.0815442923137112,-0.01401183605194031,0.014098061152867,-0.0030149725505272634,-0.018647933687482774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.714003418513706,0.20108250686100554,0.0,-0.03850342478070955,0.002330290930612528,0.0,-0.017632824352809755,-0.06251726763589005,0.0,0.0,0.0,0.07883635180337072,0.00416865825653063,-0.007054045540946368,0.00452794415610163,0.0,0.00013567720140704256,-0.017846698079790255,0.0,-2.8129688964571264,-0.40055944170270663
-0.3706807102475848,-0.008351161139351606,-0.25085908004215823,-0.021944095066615432,-0.03931601115635403,0.05711111068725572,0.015685881205968397,-0.010052658489772373,-0.08197253908429859,-0.0030194881984156397,-0.044092364311218546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.842321547099522,-0.1609057698931013,0.0,-0.05251111779894124,0.06051927225930344,0.0,-0.034273984772818365,0.018196010589599205,0.0,0.0,0.0,0.020074838910783908,0.004140361377171077,-0.0023064231872562046,0.015995508602687534,0.0,0.0003807762690947974,-0.017816631453377547,0.0,3.4668735422406876,0.06696135929652693
0.8819054181235175,-0.005357673508780485,1.2771856512342186,-0.02858664580753916,-0.04094429220472077,-0.03775161675044458,-0.32705476965223035,0.1721613482066568,-0.04494747161865246,-0.003265529360089709,0.007244321278163974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6590619891030443,-0.22103726387023898,0.0,-0.032994311196463295,-0.04351830891200491,0.0,-0.021328032357352558,0.025285358428955566,0.0,0.0,0.0,0.02464643887111149,-0.01630860601152711,-0.00155772890363437,0.025720527512686737,0.0,-0.0008821759905137989,-0.007584247589111216,0.0,2.752263023512704,0.14970337867736813
-0.2431887899126328,-0.003950437818254977,0.7832249130521495,-0.029046256882804045,-0.04655877045222694,-0.01150767394474604,-0.2268024369648519,-0.10834486075809961,-0.01467675685882546,-0.003660351889473493,-0.022407437733241307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7333541025434227,0.22217412471771172,0.0,-0.05777542250496965,-0.044449526923043284,0.0,-0.0525235428128933,0.02343524660383015,0.0,0.0,0.0,0.021712142399379224,-0.02846030235290569,-0.001293138776506402,-0.018861844199044242,0.0,-0.005800089836120443,-0.0178166566576269,0.0,0.9744319350378855,0.09151371479034433
-0.31384397506713874,-0.005585568972995907,-0.2280186707632877,-0.04869799409593867,-0.04273463862282841,-0.03589480468205026,0.06427767685481431,-0.04467517035347995,0.019808097566876372,0.007704697336469835,0.03543527671269052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9002828863688883,0.37430451256888275,0.0,-0.03217493602207634,-0.003950610160827444,0.0,-0.021905920164925874,0.04661744185856419,0.0,0.0,0.0,-0.01927036557878838,-0.02696723869868808,-0.0030471876689373645,-0.010494209017072162,0.0,-0.006260459082467053,-0.017846685137067553,0.0,-8.179775153568812,-0.38307677745819035
